agv39,azc81,bdb223,bsj154,bwr202,drs203,eno150,hgo132,jem139,mbd135,nby169,nfb200,npo218,ofz208,qmj73,rgm35,rva241,wdb83,yfm28
0.255234135,0.897417505,0.590160899,0.962519579,0.940564959,0.023090391,0.312664877,0.029828895,0.255012761,0.495164546,0.341488956,0.124868462,0.975825267,0.747815605,0.666713049,0.757652972,0.061723273,0.951747295,0.53853944
0.357618496,0.501447714,0.380032302,0.314015047,0.268074544,0.189848037,0.804459794,0.145958007,0.851523337,0.188088983,0.503063162,0.102830323,0.126494028,0.966112923,0.704268187,0.32179362,0.093046058,0.142634033,0.490478849
0.385196766,0.012289866,0.029896849,0.528723148,0.437961156,0.46866493,0.03068833,0.488394924,0,0.308528957,0.158010693,0.897158554,0.611643018,0.643495049,0.831526052,0.195832253,0.674821178,0.611867744,0.312173729
0.784932397,0.316927022,0.337069648,0.418607501,0.343606135,0.701327419,0.757427059,0.894652061,0.701448151,0.478348104,0.078273521,0.881978884,0.880930985,0.971832925,0.60099577,0.953989411,0.771812046,0.37198003,0.239661147
0.244835321,0.885294368,0.017355909,0.175895085,0.185802043,0.053327825,0.998950328,0.096792177,0.980114051,0.586525341,0.482252525,0.044131864,0.200321188,0.792550393,0.479984066,0.093783491,0.050943292,0.106178065,0.550863298
0.283363864,0.95944279,0.955377968,0.645789955,0.634033904,0.328155747,0.158036651,0.30677748,0.184934486,0.990270057,0.437700479,0.086492347,0.565299392,0.673864874,0.628688944,0.813159185,0.26343156,0.635308755,0.899574511
0.993599896,0.421430436,0.170386595,0.646237487,0.694432064,0.904304171,0.940071567,0.88028789,0.890086215,0.752675201,0.857303185,0.200718344,0.392717316,0.836557664,0.166863987,0.697474444,0.849576274,0.581563036,0.660795654
0.610217683,0.763453568,0.668251713,0.945278677,0.858399557,0.4439912,0.594750679,0.471410292,0.602169937,0.600903301,0.132731203,0.247451062,0.21675222,0.869754053,0.192208823,0.909901337,0.616661672,0.788956227,0.865367958
0.004466234,0.892490683,0.030630101,0.53831004,0.540348198,0.02481382,0.964745166,0.178285799,0.902721095,0.062151493,0.990847024,0.965156137,0.33708985,0.868656039,0.901026561,0.820632813,0.07842667,0.521679086,0.976608771
0.032457508,0.090798891,0.569749718,0.315371993,0.384963834,0.304551121,0.460117406,0.457933155,0.577431377,0.210312493,0.093363509,0.515120911,0.283834495,0.953655061,0.196231527,0.080696612,0.388861026,0.320928005,0.196801221
0.74022933,0.037478928,0.907277,0.131354617,0.363411091,0.554183801,0.765268833,0.858498936,0.689772604,0.074292557,0.236239468,0.623232313,0.404735947,0.10490023,0.410888077,0.06479595,0.675673874,0.427546711,0.843873715
0.96384873,0.083640776,0.48246408,0.730252368,0.664790564,0.796008147,0.341737301,0.628486276,0.345951773,0.457543745,0.944394877,0.968259567,0.673457842,0.423205987,0.571828661,0.442370412,0.730743523,0.65921934,0.463648939
0.772328349,0.419571896,0.90470783,0.554089564,0.482746637,0.300898194,0.294910958,0.37415769,0.371424361,0.274079446,0.009675448,0.515978718,0.670795279,0.465834738,0.337953188,0.187978816,0.347613355,0.350479802,0.252857338
0.101614536,0.973881391,0.262440034,0.689525784,0.757948439,0.544557631,0.430995738,0.687195912,0.388498962,0.403558792,0.084379404,0.309803164,0.915576787,0.942234437,0.133598897,0.586600286,0.566378573,0.657254965,0.747298346
0.685050252,0.861047193,0.573221367,0.036162744,0.076640089,0.916487794,0.271170208,0.83618551,0.262338455,0.499083626,0.857257668,0.093038882,0.705761721,0.674859059,0.799417052,0.315883879,0.890841631,0.117100271,0.853360057
0.745131128,0.698485609,0.58675637,0,0.169449374,0.348218519,0.425235801,0.402952771,0.543964443,0.997500893,0.390408726,0.766908992,0.464855179,0.511305091,0.274129034,0.756691658,0.435209286,0.170391994,0.795270754
0.381207039,0.193349369,0.92229816,0.232472473,0.294192867,0.376574007,0.582751649,0.341094597,0.409556793,0.282405511,0.621028247,0.289377245,0.467093645,0.454296583,0.413021775,0.63928084,0.430371189,0.346164844,0.05758403
0.807498974,0.458032787,0.118993063,0.326704136,0.42228707,0.120335705,0.255589532,0.152360177,0.283517402,0.766583377,0.320639105,0.397489752,0.671864083,0.624440003,0.841417658,0.714527929,0.099798929,0.637931253,0.887125855
0.510123417,0.42993247,0.514288509,0.320864087,0.3211776,0.63258942,0.411418789,0.297069364,0.645897583,0.160244272,0.178494152,0.514862255,0.927029319,0.119456627,0.123322853,0.70333063,0.362087812,0.261887091,0.25908728
0.556416591,0.852523395,0.016245661,0,0.069574309,0.82666502,0.657757159,0.676096926,0.575219061,0.907134275,0.281503694,0.891611433,0.399931088,0.635563513,0.671063203,0.055646981,0.76013556,0.05041212,0.696610811
0.510318844,0.996737116,0.074955643,0.379339121,0.303777525,0.638720184,0.507103861,0.572421198,0.421711527,0.261047256,0.801684123,0.014701393,0.104575674,0.468539384,0.125274941,0.16964921,0.554028072,0.279918673,0.324815743
0.405527961,0.339607521,0.147736913,0.159245073,0.246443664,1,0.287349109,0.949191315,0.134634482,0.520798449,0.411668199,0.175897499,0.412091418,0.390658244,0.79429052,0.680566416,0.999308584,0.312879335,0.628762659
0.791106578,0.613507869,0.44626805,0.122182459,0.127770682,0.799678421,0.217645372,0.833768849,0.211221759,0.94205011,0.477717941,0.445463099,0.007873339,0.891674167,0.052457467,0.269740852,0.838163784,0.168648182,0.753161034
0.170955466,0.769634792,0.303422961,0.262169329,0.35983584,0.163961782,0.458946875,0.004234657,0.57296726,0.700791681,0.462088404,0.039856231,0.979481248,0.580621538,0.01006634,0.278350131,0.066187061,0.323358597,0.068398428
0.205473225,0.232432777,0.612801023,0.28452678,0.334578062,0,0.208438433,0.099561332,0.464060645,0.17658713,0.519810776,0.77631143,0.144893451,0.739719064,0.348546141,0.723648234,0.012687568,0.426826574,0.751010967
0.081242435,0.540578203,0.123825551,0.733516951,0.813109677,0.455195876,0.491001347,0.478700312,0.526207327,0.737694516,0.036743533,0.395506632,0.67072068,0.498687727,0.698739319,0.810041236,0.455206185,0.877438093,0.719000351
0.904158579,0.256353279,0.89671082,0.588471964,0.538129191,0.849200713,0.201695943,1,0.424297097,0.278373735,0.151784396,0.828173698,0.365278519,0.723010627,0.628271181,0.090673606,0.878128076,0.616742815,0.908255469
0.06791588,0.01093419,0.934910708,0.540238512,0.651707141,0.646694579,0.500718643,0.493549965,0.518179016,0.98584654,0.538863927,0.435051884,0.001347682,0.33534742,0.072945393,0.424873161,0.664901264,0.648939335,0.833560352
0.81334619,0.003485591,0.696875353,0.591085189,0.522375662,0.384045919,0.34394389,0.493718064,0.20419572,0.910427501,0.242473615,0.752139161,0.703694639,0.954186014,0.219131533,0.747198546,0.424933817,0.635796486,0.26402697
0.477422048,0.336704135,0.45469776,0.777167386,0.747443723,0.167298087,0.281757198,0.380457771,0.319440057,0.231684723,0.959021383,0.766360398,0.683781625,0.708708372,0.506736973,0.09559684,0.220032754,0.728604949,0.465566627
0.250923773,0.356299575,0.663200718,0.671871479,0.828040016,0.52112056,0.828353366,0.345366195,0.863569302,0.955736674,0.475754067,0.193713233,0.601195274,0.017284585,0.754113948,0.468928778,0.486789852,0.707112694,0.634469215
0.182338861,0.312328959,0.085826278,0.775464288,0.691834143,0.010035197,0.791030214,0.164287426,0.754902919,0.864553125,0.959580937,0.696774145,0.327030208,0.101707521,0.22875788,0.083696481,0.107896699,0.548863681,0.238991059
0.323954404,0.574381785,0.915261236,0.075869581,0.062214374,0.497961344,0.969249229,0.191359313,0.979604515,0.26313876,0.840023715,0.044144875,0.014451223,0.213526634,0.31206917,0.356156094,0.366122673,0.202221263,0.198373802
0.568926422,0.986431981,0.392802767,0,0.00574172,1,0.882196723,0.944264445,0.904284023,0.648501528,0.191308852,0.844633022,0.360214738,0.808995569,0.055378336,0.488727841,0.898050147,0,0.396893783
0.623430341,0.724232766,0.25447433,0.616194461,0.760266124,0.070719719,0.462486072,0.291426813,0.307339474,0.689214757,0.256813008,0.940977404,0.983218711,0.153878858,0.025781483,0.765156564,0.165627155,0.763767373,0.572045661
0.810001252,0.655873783,0.164983959,0.139637879,0.089588215,0.899609014,0.048504011,0.590196776,0.218039871,0.258162803,0.477614061,0.29753885,0.539653046,0.62563176,0.973109526,0.770802066,0.738829015,0.128615922,0.190178042
0.941941806,0.942619066,0.672882558,0.462085189,0.355744189,0.754270063,0.599356513,0.745132317,0.728353449,0.663678379,0.576311666,0.139048267,0.54418428,0.465770034,0.191644924,0.178495239,0.681623828,0.452628246,0.015341233
0.224270811,0.537396858,0.495643707,0.125288598,0.123053719,0.47170947,0.420043122,0.493554136,0.453045589,0.13577321,0.757640269,0.369380593,0.150765276,0.631987743,0.804802178,0.358685495,0.411909173,0.074044325,0.461794818
0.876714983,0.880503756,0.857014521,0.686910663,0.729741848,0,0.593932923,0.217528955,0.465526631,0.082656455,0.452114701,0.49871181,0.872615867,0.71305222,0.97127748,0.213081753,0.154893088,0.642662125,0.747475291
0.192619467,0.038651448,0.254018826,0.17664648,0.037616611,0,0.539963685,0.131906283,0.562286423,0.048112898,0.000704712,0.071348491,0.992587697,0.369932002,0.452697521,0.856277539,0.180758178,0.080318322,0.01658517
0.615596263,0.702297362,0.633783234,0.827083966,0.68059945,0.856558364,0.182655192,0.909099354,0.218742371,0.879463855,0.523934744,0.192522175,0.911029054,0.161104862,0.79235688,0.390305739,0.886429313,0.680755673,0.95356049
0.924194136,0.162268582,0.423487604,0.939888082,0.948379563,0.463702452,0.264071459,0.420261258,0.242061198,0.430735532,0.685097508,0.414310903,0.5331542,0.443989646,0.45434875,0.848612779,0.580646537,1,0.662075682
0.8256174,0.087358082,0.049806297,0.812409379,0.891012517,0.157053939,0.623480567,0.201886896,0.556853682,0.45753958,0.228816481,0.215255907,0.736209693,0.471710671,0.371654687,0.227926737,0.138082809,0.995862147,0.369233749
0.26861803,0.287906515,0.374535859,0,0.164347769,0.143749257,0.409534177,0.166771305,0.379283053,0.381728007,0.630119388,0.391037082,0.123922196,0.435594417,0.752016065,0.926837469,0.249438539,0.091551485,0.707870016
0.790345881,0.970771938,0.928021496,0.46577615,0.444047563,0.216361568,0.550829049,0.418150873,0.604809959,0.026482993,0.938653929,0.218976012,0.716938985,0.969793018,0.815604489,0.798982428,0.374437464,0.566774792,0.54067422
0.909500293,0.241896471,0.123837068,0.913071141,0.868879948,0.080552691,0.331861695,0,0.323801095,0.819348517,0.043785527,0.10001635,0.306423987,0.256617566,0.992934778,0.120583785,0.151401788,0.831688121,0.763528795
0.490223536,0.440662774,0.579858354,0.390994408,0.538322261,0.747874852,0.774566213,0.591031344,0.739776339,0.267032478,0.889963507,0.062968674,0.756166195,0.829583891,0.880196953,0.266894602,0.847630513,0.586924998,0.960089146
0.723944769,0.381864786,0.54598827,0.252387487,0.271722787,0.353707738,0.671035201,0.245053989,0.656875228,0.783157911,0.572360303,0.114940382,0.294075328,0.115025627,0.045871123,0.432845723,0.352042739,0.299542754,0.921237886
0.047808395,0.962198151,0.01212566,0.65734643,0.507450334,0.479187969,0.727956659,0.463590848,0.721928266,0.976717681,0.982914555,0.951220889,0.76250656,0.564270597,0.144654028,0.698025474,0.454275507,0.513364057,0.031858469
0.525173744,0.654163687,0.27051657,0.633080549,0.59512578,0.320548638,0.549237112,0.459435236,0.54601572,0.27815988,0.601266809,0.070145366,0.58856321,0.170499902,0.472822156,0.629400064,0.334827266,0.606197692,0.828947974
0.580720515,0.432689468,0.986245759,0,0.138878374,0.415271246,0.873717359,0.107276477,1,0.872936064,0.866503323,0.765262332,0.561929435,0.219955542,0.652324348,0.004723799,0.206405806,0.405595598,0.533122446
0.328166935,0.504497726,0.624073511,0.824939514,0.76496639,0.137643319,0.568303493,0.07219184,0.348260303,0.059455024,0.9458789,0.620355568,0.599630578,0.157214773,0.747007149,0.270206254,0.060732421,0.646281218,0.562410603
0.49050571,0.974526226,0.808593502,0.04414117,0.35764445,0.297233366,0.026441588,0.291255558,0.051399772,0.829217206,0.256944185,0.165028613,0.707762718,0.653149121,0.496110739,0.247866826,0.096818955,0.427438695,0.292015373
0.222668941,0.635015894,0.592850439,0.100243214,0.10035688,0.90014763,0.913653434,0.945260235,0.922918612,0.103592045,0.896719109,0.237440082,0.372643475,0.384349791,0.645888014,0.28643277,0.852012249,0.213479444,0.118645749
0.50360217,0.659462789,0.807442345,0.481332017,0.455212823,0.744182589,0.528155715,0.613639865,0.347481556,0.702170299,0.665129102,0.835844205,0.381543893,0.890951917,0.350450052,0.20570498,0.794181461,0.427284532,0.902447367
0.42359429,0.261845278,0.698235397,0.393585743,0.445358169,0.639153961,0.33446384,0.570980035,0.387367251,0.609147891,0.866788076,0.310421017,0.063681353,0.406542217,0.036436198,0.940164938,0.709685175,0.553757437,0.562408865
0.267208624,0.782479762,0.54882074,0.495593715,0.322758439,0.793427859,0.34358427,0.893678434,0.347074457,0.171761151,0.030347072,0.807483168,0.616707591,0.331791108,0.091215795,0.177956088,0.798177279,0.337223989,0.932346439
0.148910424,0.038863531,0.208795231,0.004138325,0.173047562,0.166137611,0.250469343,0.21368588,0.193104032,0.321639455,0.979296527,0.668829187,0.043686567,0.090411278,0.334471177,0.649193515,0.062440093,0.017170236,0.118700144
0.342834785,0.094235534,0.631656388,0.319639913,0.089520961,0.641325608,0.368128626,0.608882171,0.492671975,0.414602501,0.127968057,0.34230714,0.764000431,0.146817587,0.928430439,0.610569903,0.64634122,0.191123748,0.633766394
0.064774055,0.38391024,0.97758731,0.421767063,0.448646291,0.205819424,0.305238077,0.04722295,0.409856433,0.415301887,0.47601697,0.235179071,0.410732328,0.794211972,0.611844553,0.403421875,0.114197331,0.468509561,0.148432894
0.446080666,0.037463669,0.129730283,0.929541822,0.771075047,0.105190448,0.615867783,0.046981388,0.865290992,0.26124271,0.992594552,0.015068375,0.032526254,0.302949266,0.979158207,0.573575239,0.003436344,0.838871142,0.838311613
0.670500696,0.594598526,0.254794498,0.07200455,0.125770024,0.114089333,0.715618765,0.319167912,0.613642942,0.415242545,0.714153016,0.078479159,0.303534254,0.637475459,0.057619179,0.16599519,0.254469112,0.040089165,0.447074211
0.01269237,0.294238304,0.575236674,0.146110983,0.115197325,0.938844438,0.439681204,1,0.531495913,0.06845998,0.123378012,0.239345263,0.298508217,0.912296151,0.552313917,0.21922624,0.870936192,0.143934428,0.493611325
0.420303362,0.258116374,0.365109183,0.263018094,0.332567136,0.432610768,0.893983688,0.709566523,1,0.170060874,0.186700986,0.410724776,0.039461393,0.64394422,0.090886073,0.02992806,0.588642376,0.357096949,0.996664329
0.901317089,0.139162215,0.39806657,0.565585629,0.533130032,0.351630727,0.952944016,0.463908517,1,0.735356181,0.700211496,0.866429127,0.107676619,0.618511023,0.126832404,0.475678177,0.353483637,0.66549743,0.128339087
0.085787767,0.400394265,0.714670602,0.134817224,0.251375562,0.587528487,0.034915601,0.771060677,0.061415825,0.900820824,0.820662913,0.423889899,0.405662699,0.862502917,0.751720288,0.554526201,0.612426905,0.388281323,0.939397183
0.023575035,0.624946039,0.908802557,0.481975841,0.559916493,0.91245925,0.803450784,0.749484368,0.798188484,0.976349168,0.081932368,0.076773579,0.415076366,0.560941778,0.878255557,0.279836532,0.744657578,0.417762894,0.937449496
0.915003676,0.64788433,0.306435049,0.682297008,0.69905791,0.186409106,0.650392171,0.251150852,0.569518302,0.411950338,0.636115544,0.04944247,0.119219259,0.392573869,0.090473158,0.974546715,0.142391403,0.792014331,0.290841227
0.40932813,0.823552835,0.976574201,0.61776305,0.479664873,0.917088791,0.864123256,0.850069286,0.964443743,0.062903574,0.653052891,0.341012484,0.139668219,0.041490617,0.938722328,0.91722472,0.784689001,0.37808882,0.756727924
0.762774455,0.646706053,0.188783283,0,0.045671872,0.388097338,0.303897173,0.346810359,0.349837942,0.535012235,0.824507726,0.741337254,0.806455158,0.510902906,0.165997642,0.838750492,0.348384363,0,0.935210762
0.583731969,0.77600387,0.475515305,0.655731514,0.626279013,0.233410536,0.288203352,0.051482031,0.213066054,0.010099664,0.070902938,0.266224093,0.369049177,0.980114183,0.175964835,0.263763761,0.053224406,0.716382726,0.33383027
0.108313936,0.905824056,0.805295184,0.22431126,0.281954345,0.27826403,0.073147767,0.604428178,0,0.653634734,0.431685886,0.91598749,0.104574968,0.594618066,0.49174897,0.418678138,0.685534899,0.283756615,0.42161354
0.543501656,0.63733967,0.330624364,0.812556894,0.881465868,1,0.488523132,1,0.331240555,0.441584952,0.018126595,0.237790806,0.447712276,0.937852186,0.235126307,0.958381587,0.919329581,0.810748683,0.591618648
0.188006222,0.550032879,0.737843449,0.530093115,0.374417789,0.392818235,0.117453827,0.440129431,0.205987128,0.582306481,0.874376294,0.681067947,0.441586927,0.070857833,0.396493342,0.248471263,0.417111287,0.382997733,0.284906494
0.664578953,0.75445324,0.605757735,0.986132235,0.97020354,0.843206936,0.391606683,0.95208531,0.352881285,0.463022835,0.821400665,0.239907175,0.170638448,0.650264641,0.062124933,0.073869498,0.875207518,1,0.660970262
0.405035325,0.6863294,0.630967392,0.422477148,0.203798104,0.349335736,0.448139714,0.43879489,0.575465874,0.516979123,0.997234059,0.130255889,0.410709181,0.387854463,0.720578873,0.208802307,0.351963939,0.263167786,0.233614145
0.763266591,0.472251461,0.328462796,1,0.964113918,0.592428605,0.495520812,0.505283037,0.632505462,0.36103379,0.416597952,0.13001482,0.190649818,0.262010025,0.593845755,0.388083887,0.443970125,1,0.143119544
0.611169586,0.799433652,0.58419398,0.923680689,0.867851365,0.37000555,0.159018962,0.283548238,0.037223137,0.670555767,0.715612527,0.83689374,0.82434738,0.006929463,0.62774819,0.268424949,0.333141687,0.894517998,0.878203793
0.556439083,0.931989402,0.306534785,0.743735856,0.735987658,0.068129462,0.15422189,0.078478303,0.239342983,0.564259092,0.186120315,0.845008376,0.862999862,0.514199664,0.943227454,0.04323565,0.095018528,0.762665936,0.010883843
0.398361547,0.341095531,0.843223278,0.926882566,0.76754828,0.155710364,0.138562825,0.319315855,0.333304249,0.736064398,0.154967192,0.228802635,0.791472669,0.394576569,0.092596328,0.110122828,0.206979465,0.68651698,0.023759055
0.879990423,0.395839675,0.322311867,0.888317984,0.895176813,0.152099072,0.811685382,0.153690037,0.88793888,0.204815671,0.095022504,0.280134541,0.489797175,0.446814234,0.662958357,0.528380345,0.180306988,0.824740717,0.659325114
0.78674749,0.809635488,0.332247005,0.664041347,0.482723359,0.417146452,0.481967262,0.247939463,0.425432,0.585298665,0.82126769,0.728680247,0.25999359,0.34851107,0.565428824,0.463556428,0.342127371,0.480584728,0.049603685
0.149211485,0.843424534,0.83372563,0.939412502,0.992462574,0,0.63325786,0.105145813,0.529717992,0.784588937,0.798135897,0.161236823,0.791913156,0.001131096,0.370233305,0.488743549,0.067376246,0.9893056,0.923535578
0.908380468,0.436614312,0.629648075,0.548280884,0.623014678,0.911910331,0.235971466,0.908807874,0.252959754,0.591984969,0.354135751,0.712846123,0.326103201,0.513132345,0.966376358,0.26532728,0.89766979,0.502914864,0.012923677
0.572952286,0.546955958,0.117512592,0,0.132570226,0.139695447,0.20992932,0.139045768,0.293346116,0.403153383,0.258267561,0.067332169,0.14026998,0.087040708,0.018553051,0.270595866,0.19752539,0.315159931,0.4922751
0.766619525,0.292120825,0.297516161,0.539769512,0.354712331,0.050878438,0.519526035,0.048978275,0.515147498,0.793861353,0.394948868,0.352985176,0.880228855,0.811827744,0.250452745,0.07097048,0.050440093,0.3663595,0.984150368
0.11992333,0.86995337,0.239446615,0.407413556,0.342247504,0.176138739,0.713209277,0.224864467,0.574469,0.057753084,0.87247906,0.852660379,0.134731104,0.84722947,0.837726383,0.08644625,0.327120281,0.285137695,0.626992312
0.535018839,0.951156539,0.498496277,0.608475433,0.687564622,0.711708292,0.535199197,0.617198474,0.519325332,0.898266829,0.056263908,0.966830336,0.349208043,0.17190022,0.043059592,0.387843461,0.766218226,0.626750819,0.191898037
0.182092111,0.919411159,0.167328335,1,0.905317243,0.553900717,0.310599973,0.724948654,0.439463346,0.789609822,0.281406465,0.279814981,0.091577089,0.676771738,0.952752306,0.756109415,0.686639228,0.866971653,0.001297131
0.58689087,0.388711893,0.353868914,0.772981932,0.818858344,0.367945303,0.107885995,0.194390308,0.151552395,0.52439648,0.141520916,0.186398551,0.306488906,0.033116489,0.382230569,0.930853695,0.303078198,0.873663937,0.653985958
0.752236577,0.762276626,0.817817542,0,0.019142767,0.738945285,0.643510426,0.688314907,0.601488283,0.992968041,0.564490401,0.757256764,0.887175193,0.254277902,0.072782826,0.659783899,0.738017364,0,0.25255219
0.702665749,0.191864751,0.855354382,0.206527603,0.326087884,0.755461906,0.676422087,0.792835268,0.593671095,0.585405772,0.29481058,0.287393779,0.432575858,0.282319016,0.310851134,0.811221344,0.757752294,0.081488096,0.905539197
0.899347857,0.663887788,0.010125074,0.575139495,0.526634674,0.380516716,0.414447127,0.411058717,0.496440235,0.891851365,0.136329751,0.724395678,0.771410253,0.770999987,0.159354085,0.972545281,0.388460616,0.816104432,0.429174797
0.641320405,0.989998571,0.929438338,0.249271925,0.12863652,0.058617608,0.622920893,0.116507951,0.694240924,0.179185448,0.135516259,0.990518832,0.369310463,0.677740192,0.231308161,0.231855552,0.058763961,0.19856639,0.371710933
0.73579906,0.312615295,0.235860373,0.272271256,0.285312474,0.057209127,0.133273677,0.126982731,0.118712807,0.747876139,0.282276972,0.933415862,0.973449691,0.067660896,0.756893619,0.204429713,0.045628713,0.26167586,0.59285667
0.158016386,0.542488105,0.514867664,0.515113791,0.268593527,0.078683841,0.065029651,0.056392872,0.021144495,0.921450546,0.3397316,0.485243063,0.008389201,0.745399859,0.520652166,0.043690937,0.011644195,0.373387803,0.618631345
0.964817001,0.545356876,0.010417679,0.282669439,0.292108867,0.663087632,0.099483122,0.782958308,0.015002539,0.126808806,0.44384425,0.600139862,0.235498784,0.744404131,0.206648518,0.171319124,0.770667664,0.264792621,0.141752502
0.764538761,0.519358638,0.158390762,0.856409134,0.839566148,0.531526598,0.87638879,0.440692102,0.837657102,0.012245521,0.584561962,0.758073134,0.142014389,0.963376656,0.260468556,0.531915187,0.437793389,0.846184621,0.674785131
0.717036991,0.110558456,0.965019231,1,0.874328987,0.024602187,0.068839921,0.057118127,0.166751503,0.650829364,0.646266134,0.067618468,0.38833904,0.230622969,0.742537231,0.37278126,0.063571472,0.924178424,0.472053617
0.514870084,0.819577017,0.209525259,0.863224169,0.866683549,0.278703025,0.202753755,0.036632461,0.210304814,0.489003308,0.961098273,0.156887312,0.712296018,0.308950942,0.489296622,0.974430381,0.128197953,0.807552097,0.07019625
0.293619285,0.546666721,0.454683062,0.684717953,0.909985238,0.410834771,0.095296377,0.464724555,0.181851656,0.313363125,0.566520455,0.510382238,0.980925941,0.012096593,0.675771284,0.429747151,0.551009759,0.740390416,0.97133263
0.533221784,0.799506251,0.23038875,0.815545468,0.947390958,0.507601702,0.93174227,0.565508524,0.913158425,0.815596623,0.975547249,0.084805905,0.063135883,0.089337419,0.045071874,0.378482851,0.490033804,0.933196102,0.071392079
0.902858735,0.348616863,0.601612925,0.71107082,0.652646002,0,0.677015844,0.067804692,0.615186222,0.596555518,0.748899087,0.010563502,0.468620892,0.598126957,0.355899019,0.106243291,0.039051232,0.660069863,0.763128274
0.932717588,0.319424078,0.317564762,0.837068778,0.791283863,0.778310782,0.043970859,0.806817645,0.037157141,0.000459324,0.532506528,0.089276505,0.101131106,0.566564714,0.842604298,0.353689773,0.81158156,0.842863858,0.427302001
0.795775646,0.815867301,0.850268846,0.064357269,0.013612317,1,0.517378176,0.874204697,0.417336854,0.551417231,0.83264809,0.249276506,0.943548928,0.517970528,0.917190745,0.448733458,0.887081103,0.205150555,0.992845369
0.431860738,0.606895367,0.777272263,0.106042795,0.058354254,0.396389519,0.477853062,0.585436538,0.40416341,0.598882048,0.948142154,0.999214601,0.853067002,0.47301485,0.277756547,0.006731196,0.468940125,0.201502452,0.762099562
0.170841299,0.116535839,0.599223359,0.220453007,0.161418041,0.197477033,0.484678512,0.226115412,0.384759859,0.110523248,0.300405512,0.940602957,0.87625268,0.604618283,0.062637907,0.15172548,0.176808242,0.358512564,0.700581613
0.866133242,0.687089065,0.430286477,0.216070742,0.280876105,0.167455182,0.062889509,0.003612775,0.151079093,0.783330422,0.791273837,0.285655357,0.212959897,0.878563487,0.244191272,0.734088525,0.063966504,0.400371351,0.07822246
0.503370476,0.049520537,0.037110977,0.34051054,0.431082823,0.470805106,0.905727719,0.452162901,1,0.041304749,0.762279246,0.072803393,0.081564858,0.2262939,0.603100566,0.754121115,0.497839533,0.376993058,0.284950483
0.90637019,0.143125146,0.338383456,0.75988442,0.845694796,0.348123464,0.844609998,0.577348211,0.787533167,0.545195178,0.025780724,0.379009196,0.72027168,0.346614237,0.872168377,0.264468743,0.463565369,0.846384841,0.060486346
0.085267546,0.634673247,0.017117742,0.056725229,0.102567248,0.618001765,0.641610722,0.837443009,0.684807108,0.890090911,0.298267485,0.916340303,0.216616425,0.983596896,0.360040027,0.11950757,0.790100966,0.138622131,0.450916895
0.151275182,0.938219993,0.191516991,1,0.990071844,0.372230484,0.028353062,0.467405665,0,0.387956606,0.549715904,0.556363815,0.103368595,0.68219204,0.443044567,0.906206309,0.564637474,1,0.104415154
0.466586117,0.974658258,0.748552117,0.318375185,0.246148134,0.12852276,0.87555942,0.055453129,0.858315252,0.985043464,0.559275556,0.060910038,0.171644247,0.975311975,0.352990267,0.05087175,0.156437808,0.24732082,0.435577437
0.601737295,0.689762856,0.982767423,0,0.073640966,0.61198273,0.995882969,0.625837276,1,0.847401566,0.826760663,0.424668914,0.067075947,0.515556502,0.338555497,0.07196403,0.601811898,0.038432956,0.97925041
0.711309349,0.813956058,0.382226076,0.581395628,0.344240582,0.818765132,0.65366416,0.927918798,0.610614889,0.735118249,0.512534791,0.651797383,0.676199596,0.156745338,0.237625057,0.738510942,0.855425295,0.295375302,0.606175804
0.838071323,0.457388046,0.987056426,0.029268624,0.044295749,0.096915712,0.156335271,0.133315943,0.18693205,0.3436384,0.765651048,0.353605467,0.207410308,0.135953351,0.799834061,0.725353429,0.048020262,0.016643393,0.707626971
0.475673511,0.288171486,0.750068974,0.374951107,0.353673485,0.052166745,0.299358454,0.061145421,0.235719931,0.542616155,0.127789321,0.872357475,0.252562101,0.493756678,0.200753883,0.909327543,0.009067716,0.523841234,0.065217849
0.459088795,0.74602537,0.577565816,0.835412464,0.959548992,0.06332199,0.095051985,0.272633264,0,0.676342191,0.657741386,0.846729567,0.595586035,0.405347276,0.067698184,0.849177491,0.077318599,1,0.422336195
0.220546025,0.514666395,0.128825188,0.252435023,0.258718637,0.162285075,0.478912211,0.220095793,0.351064697,0.717352315,0.334405539,0.165662722,0.646732742,0.944341055,0.44718281,0.527541331,0.178113364,0.221617603,0.328613505
0.196509136,0.461428653,0.752945569,0.570183405,0.586085087,0.402576345,0.327249078,0.487003623,0.414814477,0.695377329,0.287925817,0.391818875,0.835762582,0.484970426,0.247133491,0.439906793,0.408318091,0.63345781,0.625840848
0.648349344,0.011411297,0.010301833,0.314562322,0.454108679,0.533295023,0.144927162,0.469455233,0.387611216,0.240614066,0.221327919,0.145389024,0.750098335,0.235958276,0.136952839,0.110353562,0.37120078,0.345044168,0.632496979
0.224315185,0.361882351,0.113024601,0.296309367,0.294337765,0.834892382,0.590732274,0.928173874,0.754404152,0.265983383,0.329267855,0.349054959,0.276356347,0.097702102,0.89588461,0.509392144,0.929455054,0.481150647,0.183877717
0.931246988,0.789608479,0.752312909,0.520727361,0.437565143,0.358854804,0.564793762,0.166053726,0.607225868,0.684785719,0.004799398,0.469756517,0.945954229,0.610116525,0.734442252,0.626367136,0.189022784,0.410163446,0.829751645
